,Brand,Model ,Generation  ,Modification (Engine) ,Start of production ,Powertrain Architecture ,Body type,Seats ,Doors ,Combined fuel consumption (WLTP) ,CO2 emissions (WLTP),Fuel Type ,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net) ,Maximum speed ,Emission standard ,Weight-to-power ratio ,Weight-to-torque ratio ,Battery voltage ,Battery location ,Electric motor power ,Power ,Power per litre ,Torque ,Engine layout ,Engine Model/Code ,Engine displacement ,Number of cylinders ,Engine configuration ,Cylinder Bore ,Piston Stroke ,Compression ratio ,Number of valves per cylinder ,Fuel injection system ,Engine aspiration ,Valvetrain  ,Engine oil capacity ,Engine oil specification ,Engine systems,Kerb Weight ,Max. weight ,Max load,Trunk (boot) space - minimum ,Fuel tank capacity ,Max. roof load ,Permitted trailer load with brakes (12%) ,Permitted trailer load without brakes ,Permitted towbar download ,Length ,Width ,Height ,Wheelbase ,Front track ,Rear (Back) track ,Ride height (ground clearance) ,Drag coefficient (Cd) ,Minimum turning circle (turning diameter) ,Drivetrain Architecture ,Drive wheel ,Number of gears and type of gearbox ,Front suspension ,Rear suspension ,Front brakes,Rear brakes,Assisting systems,Steering type ,Power steering ,Tires size,Wheel rims size,Battery technology ,Electric motor location ,All-electric range (WLTP),Average Energy consumption (WLTP) ,Electric motor Torque ,Gross battery capacity ,Max speed (electric) ,Recuperation output ,System power ,System torque ,Trunk (boot) space - maximum ,Fuel consumption (economy) - combined,CO2 emissions,Coolant ,End of production ,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - urban ,"CO2 emissions (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - urban (NEDC, WLTP equivalent) ",Front overhang ,Rear overhang ,Width including mirrors ,"Average Energy consumption (NEDC, WLTP equivalent) ",Permitted trailer load with brakes (8%) ,CO2 emissions (NEDC),Fuel consumption (economy) - combined (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - urban (NEDC) ,"All-electric range (NEDC, WLTP equivalent)",All-electric range (NEDC),Average Energy consumption (NEDC) ,Acceleration 0 - 60 mph ,Width with mirrors folded ,Maximum engine speed 
218,BMW,3 Series,3 Series Sedan (F30),328i (245 Hp) ,2011 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,5.9 sec ,5.9 sec ,5.6 sec ,"250 km/h
						155.34 mph",Euro 5 ,"5.8 kg/Hp, 171.3 Hp/tonne ","4.1 kg/Nm, 244.8 Nm/tonne ",,,,245 Hp @ 5000-6500 rpm. ,122.7 Hp/l ,"350 Nm @ 1250-4800 rpm.
						258.15 lb.-ft. @ 1250-4800 rpm.","Front, Longitudinal ",N20B20A ,"1997 cm3
121.86 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90.1 mm
					3.55 in.",10 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",,"5 l
					5.28 US qt | 4.4 UK qt",Log in to see.,,"1430 kg
					3152.61 lbs.","1980 kg
					4365.15 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","60 l
						15.85 US gal | 13.2 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1429 mm
					56.26 in.","2810 mm
					110.63 in.","1531 mm
					60.28 in.","1572 mm
					61.89 in.","140 mm
					5.51 in.",0.29 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 94W ,7.5J x 17 ,,,,,,,,,,,,"6.4 l/100 km
							36.75 US mpg44.14 UK mpg15.63 km/l",149 g/km ,"6.9 l
					7.29 US qt | 6.07 UK qt",2015 year ,"5.2 l/100 km
							45.23 US mpg54.32 UK mpg19.23 km/l","8.5 l/100 km
							27.67 US mpg33.23 UK mpg11.76 km/l",,,,,,,,,,,,,,,,,,,
219,BMW,3 Series,3 Series Sedan (F30),325d (218 Hp) ,2013 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,6.8 sec ,6.8 sec ,6.5 sec ,"245 km/h
						152.24 mph",Euro 5 ,"6.8 kg/Hp, 147.8 Hp/tonne ","3.3 kg/Nm, 305.1 Nm/tonne ",,,,218 Hp @ 4400 rpm. ,109.3 Hp/l ,"450 Nm @ 1500-2500 rpm.
						331.9 lb.-ft. @ 1500-2500 rpm.","Front, Longitudinal ",N47D20D ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1475 kg
					3251.82 lbs.","2025 kg
					4464.36 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","57 l
						15.06 US gal | 12.54 UK gal","75 kg
					165.35 lbs.","1800 kg
					3968.32 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1429 mm
					56.26 in.","2810 mm
					110.63 in.","1531 mm
					60.28 in.","1572 mm
					61.89 in.","140 mm
					5.51 in.",0.29 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,225/50 R17 94W ,7.5J x 17 ,,,,,,,,,,,,"4.9 l/100 km
							48 US mpg57.65 UK mpg20.41 km/l",129 g/km ,"7 l
					7.4 US qt | 6.16 UK qt",2015 year ,"4.2 l/100 km
							56 US mpg67.26 UK mpg23.81 km/l","6.2 l/100 km
							37.94 US mpg45.56 UK mpg16.13 km/l",,,,,,,,,,,,,,,,,,,
220,BMW,3 Series,3 Series Sedan (F30),320i (184 Hp) xDrive Automatic ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,7.5 sec ,7.5 sec ,7.1 sec ,"230 km/h
						142.92 mph",Euro 5 ,"8.4 kg/Hp, 119.1 Hp/tonne ","5.7 kg/Nm, 174.8 Nm/tonne ",,,,184 Hp @ 5000 rpm. ,92.1 Hp/l ,"270 Nm @ 1250-4500 rpm.
						199.14 lb.-ft. @ 1250-4500 rpm.","Front, Longitudinal ",N20B20B ,"1997 cm3
121.86 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90.1 mm
					3.55 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",,"5 l
					5.28 US qt | 4.4 UK qt",Log in to see.,,"1545 kg
					3406.14 lbs.","2030 kg
					4475.38 lbs.","485 kg
					1069.24 lbs.","480 l
					16.95 cu. ft.","60 l
						15.85 US gal | 13.2 UK gal","75 kg
					165.35 lbs.","1700 kg
					3747.86 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1434 mm
					56.46 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1582 mm
					62.28 in.","145 mm
					5.71 in.",0.29 ,"11.7 m
					38.39 ft.",,All wheel drive (4x4) ,"8 gears, automatic transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92V; 225/55 R16; 225/50 R17; 255/45 R17; 225/45 R18; 255/40 R18; 225/40 R19; 255/35 R19 ,7J x 16; 7.5J x 16; 7.5J x 17; 8.5J x 17; 8J x 18; 8.5J x 18; 8J x 19; 8.5J x 19 ,,,,,,,,,,,,"6.4-6.5 l/100 km
							36.75 - 36.19 US mpg44.14 - 43.46 UK mpg15.63 - 15.38 km/l",149-152 g/km ,"6.7 l
					7.08 US qt | 5.9 UK qt",2015 year ,"5.3-5.4 l/100 km
							44.38 - 43.56 US mpg53.3 - 52.31 UK mpg18.87 - 18.52 km/l","8.3-8.4 l/100 km
							28.34 - 28 US mpg34.03 - 33.63 UK mpg12.05 - 11.9 km/l",,,,,,,,,,,,,,,,,,,
221,BMW,3 Series,3 Series Sedan (F30),320i (184 Hp) xDrive ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,7.4 sec ,7.4 sec ,7 sec ,"232 km/h
						144.16 mph",Euro 5 ,"8 kg/Hp, 125.2 Hp/tonne ","5.4 kg/Nm, 183.7 Nm/tonne ",,,,184 Hp @ 5000 rpm. ,92.1 Hp/l ,"270 Nm @ 1250-4500 rpm.
						199.14 lb.-ft. @ 1250-4500 rpm.","Front, Longitudinal ",N20B20B ,"1997 cm3
121.86 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90.1 mm
					3.55 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",,"5 l
					5.28 US qt | 4.4 UK qt",Log in to see.,,"1470 kg
					3240.8 lbs.","2010 kg
					4431.29 lbs.","540 kg
					1190.5 lbs.","480 l
					16.95 cu. ft.","60 l
						15.85 US gal | 13.2 UK gal","75 kg
					165.35 lbs.","1700 kg
					3747.86 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1434 mm
					56.46 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1582 mm
					62.28 in.","145 mm
					5.71 in.",0.29 ,"11.7 m
					38.39 ft.",,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92V; 225/55 R16; 225/50 R17; 255/45 R17; 225/45 R18; 255/40 R18; 225/40 R19; 255/35 R19 ,7J x 16; 7.5J x 16; 7.5J x 17; 8.5J x 17; 8J x 18; 8.5J x 18; 8J x 19; 8.5J x 19 ,,,,,,,,,,,,"6.8 l/100 km
							34.59 US mpg41.54 UK mpg14.71 km/l",158-159 g/km ,"6.7 l
					7.08 US qt | 5.9 UK qt",2015 year ,"5.6 l/100 km
							42 US mpg50.44 UK mpg17.86 km/l","8.8 l/100 km
							26.73 US mpg32.1 UK mpg11.36 km/l",,,,,,,,,,,,,,,,,,,
222,BMW,3 Series,3 Series Sedan (F30),320i (184 Hp) Steptronic ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,7.6 sec ,7.6 sec ,7.2 sec ,"235 km/h
						146.02 mph",Euro 5 ,"7.7 kg/Hp, 129.6 Hp/tonne ","5.3 kg/Nm, 190.1 Nm/tonne ",,,,184 Hp @ 5000 rpm. ,92.1 Hp/l ,"270 Nm @ 1250-4500 rpm.
						199.14 lb.-ft. @ 1250-4500 rpm.","Front, Longitudinal ",N20B20B ,"1997 cm3
121.86 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90.1 mm
					3.55 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",,"5 l
					5.28 US qt | 4.4 UK qt",Log in to see.,,"1420 kg
					3130.56 lbs.","1970 kg
					4343.11 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","60 l
						15.85 US gal | 13.2 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","695 kg
					1532.21 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1429 mm
					56.26 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1583 mm
					62.32 in.","140 mm
					5.51 in.",0.29 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission Steptronic ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92W; 225/55 R16; 225/50 R17; 255/45 R17; 225/45 R18; 255/40 R18; 225/40 R19; 255/35 R19 ,7J x 16; 7.5J x 16; 7.5J x 17; 8.5J x 17; 8J x 18; 8.5J x 18; 8J x 19; 8.5J x 19 ,,,,,,,,,,,,"5.9-6.0 l/100 km
							39.87 - 39.2 US mpg47.88 - 47.08 UK mpg16.95 - 16.67 km/l",138-141 g/km ,"6.7 l
					7.08 US qt | 5.9 UK qt",2015 year ,"4.8-4.9 l/100 km
							49 - 48 US mpg58.85 - 57.65 UK mpg20.83 - 20.41 km/l","7.7-7.9 l/100 km
							30.55 - 29.77 US mpg36.69 - 35.76 UK mpg12.99 - 12.66 km/l",,,,,,,,,,,,,,,,,,,
223,BMW,3 Series,3 Series Sedan (F30),320i (184 Hp) ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,7.3 sec ,7.3 sec ,6.9 sec ,"235 km/h
						146.02 mph",Euro 5 ,"7.6 kg/Hp, 131.4 Hp/tonne ","5.2 kg/Nm, 192.9 Nm/tonne ",,,,184 Hp @ 5000 rpm. ,92.1 Hp/l ,"270 Nm @ 1250-4500 rpm.
						199.14 lb.-ft. @ 1250-4500 rpm.","Front, Longitudinal ",N20B20B ,"1997 cm3
121.86 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90.1 mm
					3.55 in.",11 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",,"5 l
					5.28 US qt | 4.4 UK qt",Log in to see.,,"1400 kg
					3086.47 lbs.","1950 kg
					4299.01 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","60 l
						15.85 US gal | 13.2 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","695 kg
					1532.21 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1429 mm
					56.26 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1583 mm
					62.32 in.","140 mm
					5.51 in.",0.29 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92W; 225/55 R16; 225/50 R17; 255/45 R17; 225/45 R18; 255/40 R18; 225/40 R19; 255/35 R19 ,7J x 16; 7.5J x 16; 7.5J x 17; 8.5J x 17; 8J x 18; 8.5J x 18; 8J x 19; 8.5J x 19 ,,,,,,,,,,,,"6.1-6.3 l/100 km
							38.56 - 37.34 US mpg46.31 - 44.84 UK mpg16.39 - 15.87 km/l",144-147 g/km ,"6.7 l
					7.08 US qt | 5.9 UK qt",2015 year ,"4.9-5.0 l/100 km
							48 - 47.04 US mpg57.65 - 56.5 UK mpg20.41 - 20 km/l","8.2-8.4 l/100 km
							28.68 - 28 US mpg34.45 - 33.63 UK mpg12.2 - 11.9 km/l",,,,,,,,,,,,,,,,,,,
224,BMW,3 Series,3 Series Sedan (F30),320i (170 Hp) EffcientDynamics Edition ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Petrol (Gasoline) ,7.6 sec ,7.6 sec ,7.2 sec ,"230 km/h
						142.92 mph",Euro 6 ,"8.2 kg/Hp, 122.3 Hp/tonne ","5.6 kg/Nm, 179.9 Nm/tonne ",,,,170 Hp @ 4800 rpm. ,106.4 Hp/l ,"250 Nm @ 1500 rpm.
						184.39 lb.-ft. @ 1500 rpm.","Front, Longitudinal ",N13B16A ,"1598 cm3
97.52 cu. in.",4 ,Inline ,"77 mm
					3.03 in.","85.8 mm
					3.38 in.",10.5 ,4 ,Direct injection ,"Twin-power turbo, Intercooler ",,"4.2 l
					4.44 US qt | 3.7 UK qt",Log in to see.,,"1390 kg
					3064.43 lbs.","1940 kg
					4276.97 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","60 l
						15.85 US gal | 13.2 UK gal","75 kg
					165.35 lbs.",,,,"4624 mm
					182.05 in.","1811 mm
					71.3 in.","1416 mm
					55.75 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1583 mm
					62.32 in.","127 mm
					5 in.",0.26 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92V ,7J x 16 ,,,,,,,,,,,,"5.3 l/100 km
							44.38 US mpg53.3 UK mpg18.87 km/l",124 g/km ,"6.7 l
					7.08 US qt | 5.9 UK qt",2015 year ,"4.4 l/100 km
							53.46 US mpg64.2 UK mpg22.73 km/l","7 l/100 km
							33.6 US mpg40.35 UK mpg14.29 km/l",,,,,,,,,,,,,,,,,,,
225,BMW,3 Series,3 Series Sedan (F30),320d (184 Hp) xDrive Automatic ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,7.4 sec ,7.4 sec ,7 sec ,"228 km/h
						141.67 mph",Euro 5 ,"8.6 kg/Hp, 116.1 Hp/tonne ","4.2 kg/Nm, 239.7 Nm/tonne ",,,,184 Hp @ 4000 rpm. ,92.2 Hp/l ,"380 Nm @ 1750-2750 rpm.
						280.27 lb.-ft. @ 1750-2750 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1585 kg
					3494.33 lbs.","2060 kg
					4541.52 lbs.","475 kg
					1047.2 lbs.","480 l
					16.95 cu. ft.","57 l
						15.06 US gal | 12.54 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1434 mm
					56.46 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1582 mm
					62.28 in.","145 mm
					5.71 in.",0.28 ,"11.7 m
					38.39 ft.",,All wheel drive (4x4) ,"8 gears, automatic transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92V; 225/55 R16; 225/50 R17; 255/45 R17; 225/45 R18; 255/40 R18; 225/40 R19; 255/35 R19 ,7J x 16; 7.5J x 16; 7.5J x 17; 8.5J x 17; 8J x 18; 8.5J x 18; 8J x 19; 8.5J x 19 ,,,,,,,,,,,,"4.7-4.8 l/100 km
							50.05 - 49 US mpg60.1 - 58.85 UK mpg21.28 - 20.83 km/l",124-125 g/km ,"7 l
					7.4 US qt | 6.16 UK qt",2015 year ,"4.1-4.2 l/100 km
							57.37 - 56 US mpg68.9 - 67.26 UK mpg24.39 - 23.81 km/l","5.7-5.8 l/100 km
							41.27 - 40.55 US mpg49.56 - 48.7 UK mpg17.54 - 17.24 km/l",,,,,,,,,,,,,,,,,,,
226,BMW,3 Series,3 Series Sedan (F30),320d (184 Hp) xDrive ,2012 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,7.5 sec ,7.5 sec ,7.1 sec ,"233 km/h
						144.78 mph",Euro 5 ,"8.2 kg/Hp, 121.9 Hp/tonne ","4 kg/Nm, 251.7 Nm/tonne ",,,,184 Hp @ 4000 rpm. ,92.2 Hp/l ,"380 Nm @ 1750-2750 rpm.
						280.27 lb.-ft. @ 1750-2750 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1510 kg
					3328.98 lbs.","2050 kg
					4519.48 lbs.","540 kg
					1190.5 lbs.","480 l
					16.95 cu. ft.","57 l
						15.06 US gal | 12.54 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","750 kg
					1653.47 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1434 mm
					56.46 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1582 mm
					62.28 in.","145 mm
					5.71 in.",0.28 ,"11.7 m
					38.39 ft.",,All wheel drive (4x4) ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92V; 225/55 R16; 225/50 R17; 255/45 R17; 225/45 R18; 255/40 R18; 225/40 R19; 255/35 R19 ,7J x 16; 7.5J x 16; 7.5J x 17; 8.5J x 17; 8J x 18; 8.5J x 18; 8J x 19; 8.5J x 19 ,,,,,,,,,,,,"4.8-4.9 l/100 km
							49 - 48 US mpg58.85 - 57.65 UK mpg20.83 - 20.41 km/l",127-128 g/km ,"7 l
					7.4 US qt | 6.16 UK qt",2015 year ,"4.1 l/100 km
							57.37 US mpg68.9 UK mpg24.39 km/l","6.2-6.3 l/100 km
							37.94 - 37.34 US mpg45.56 - 44.84 UK mpg16.13 - 15.87 km/l",,,,,,,,,,,,,,,,,,,
227,BMW,3 Series,3 Series Sedan (F30),320d (184 Hp) Automatic ,2011 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,7.6 sec ,7.6 sec ,7.2 sec ,"230 km/h
						142.92 mph",Euro 5 ,"7.8 kg/Hp, 128.7 Hp/tonne ","3.8 kg/Nm, 265.7 Nm/tonne ",,,,184 Hp @ 4000 rpm. ,92.2 Hp/l ,"380 Nm @ 1750-2750 rpm.
						280.27 lb.-ft. @ 1750-2750 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1430 kg
					3152.61 lbs.","1980 kg
					4365.15 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","57 l
						15.06 US gal | 12.54 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1429 mm
					56.26 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1583 mm
					62.32 in.","140 mm
					5.51 in.",0.27 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92W ,7J x 16 ,,,,,,,,,,,,"4.4 l/100 km
							53.46 US mpg64.2 UK mpg22.73 km/l",117 g/km ,"7 l
					7.4 US qt | 6.16 UK qt",2015 year ,"3.9 l/100 km
							60.31 US mpg72.43 UK mpg25.64 km/l","5.4 l/100 km
							43.56 US mpg52.31 UK mpg18.52 km/l",,,,,,,,,,,,,,,,,,,
228,BMW,3 Series,3 Series Sedan (F30),320d (184 Hp) ,2011 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,7.5 sec ,7.5 sec ,7.1 sec ,"235 km/h
						146.02 mph",Euro 5 ,"7.7 kg/Hp, 129.6 Hp/tonne ","3.7 kg/Nm, 267.6 Nm/tonne ",,,,184 Hp @ 4000 rpm. ,92.2 Hp/l ,"380 Nm @ 1750-2750 rpm.
						280.27 lb.-ft. @ 1750-2750 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1420 kg
					3130.56 lbs.","1970 kg
					4343.11 lbs.","550 kg
					1212.54 lbs.","480 l
					16.95 cu. ft.","57 l
						15.06 US gal | 12.54 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1429 mm
					56.26 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1583 mm
					62.32 in.","140 mm
					5.51 in.",0.27 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"6 gears, manual transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92W ,7J x 16 ,,,,,,,,,,,,"4.5 l/100 km
							52.27 US mpg62.77 UK mpg22.22 km/l",119 g/km ,"7 l
					7.4 US qt | 6.16 UK qt",2015 year ,"3.8 l/100 km
							61.9 US mpg74.34 UK mpg26.32 km/l","5.8 l/100 km
							40.55 US mpg48.7 UK mpg17.24 km/l",,,,,,,,,,,,,,,,,,,
229,BMW,3 Series,3 Series Sedan (F30),320d (163 Hp) EfficientDynamics Edition Automatic ,2011 year ,Internal Combustion engine ,Sedan ,5 ,4 ,,,Diesel ,8.1 sec ,8.1 sec ,7.7 sec ,"225 km/h
						139.81 mph",Euro 5 ,"8.7 kg/Hp, 115.2 Hp/tonne ","3.7 kg/Nm, 268.6 Nm/tonne ",,,,163 Hp @ 4000 rpm. ,81.7 Hp/l ,"380 Nm @ 1750-2750 rpm.
						280.27 lb.-ft. @ 1750-2750 rpm.","Front, Longitudinal ",N47D20C ,"1995 cm3
121.74 cu. in.",4 ,Inline ,"84 mm
					3.31 in.","90 mm
					3.54 in.",16.5 ,4 ,Diesel Commonrail ,"Twin-power turbo, Intercooler ",,"5.2 l
					5.49 US qt | 4.58 UK qt",Log in to see.,Particulate filter,"1415 kg
					3119.54 lbs.","1975 kg
					4354.13 lbs.","560 kg
					1234.59 lbs.","480 l
					16.95 cu. ft.","57 l
						15.06 US gal | 12.54 UK gal","75 kg
					165.35 lbs.","1600 kg
					3527.4 lbs.","745 kg
					1642.44 lbs.","75 kg
					165.35 lbs.","4624 mm
					182.05 in.","1811 mm
					71.3 in.","1416 mm
					55.75 in.","2810 mm
					110.63 in.","1543 mm
					60.75 in.","1583 mm
					62.32 in.","125 mm
					4.92 in.",0.26 ,"11.3 m
					37.07 ft.",The Internal combustion engine (ICE) drives the rear wheels of the vehicle. ,Rear wheel drive ,"8 gears, automatic transmission ",Independent coil spring ,Independent multi-link suspension ,Ventilated discs ,Ventilated discs ,ABS (Anti-lock braking system) ,Steering rack and pinion ,Electric Steering ,205/60 R16 92W ,7J x 16 ,,,,,,,,,,,,"4.1 l/100 km
							57.37 US mpg68.9 UK mpg24.39 km/l",109 g/km ,"7 l
					7.4 US qt | 6.16 UK qt",2015 year ,"3.6 l/100 km
							65.34 US mpg78.47 UK mpg27.78 km/l","5 l/100 km
							47.04 US mpg56.5 UK mpg20 km/l",,,,,,,,,,,,,,,,,,,
